Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Revenue,Cost,Profit,Profit_Margin,Forecast_Error,Absolute_Forecast_Error,Low_Stock_Flag,Replenishment_Flag,Risk_Level,Recommendation,Recommendation_Reason
09-03-2024,SKU_12,WH_3,SUP_8,East,29,260,6,234,0,10.01,13.38,0,0,25.73,388.02,290.29,97.73,25.19,3.27,3.27,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_12,WH_4,SUP_1,West,26,373,12,227,0,14.2,19.73,0,0,28.69,512.98,369.2,143.78,28.03,-2.69,2.69,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_12,WH_5,SUP_8,North,29,521,6,349,0,10.21,15.8,0,0,28.6,458.2,296.09,162.11,35.38,0.4,0.4,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_13,WH_1,SUP_9,West,27,391,9,246,0,19.52,24.09,0,0,25.89,650.43,527.04,123.39,18.97,1.11,1.11,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_13,WH_2,SUP_4,East,46,452,11,350,0,17.04,21.69,1,0,51.66,997.74,783.84,213.9,21.44,-5.66,5.66,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_13,WH_3,SUP_7,East,32,473,14,382,0,6.01,8.52,0,0,31.21,272.64,192.32,80.32,29.46,0.79,0.79,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_13,WH_4,SUP_5,North,23,424,10,251,0,14.29,19.75,0,0,31.57,454.25,328.67,125.58,27.65,-8.57,8.57,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_13,WH_5,SUP_10,North,25,327,7,305,0,15.13,23.34,0,0,22.93,583.5,378.25,205.25,35.18,2.07,2.07,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_14,WH_1,SUP_2,South,25,680,11,265,476,8.21,11.1,0,0,22.65,277.5,205.25,72.25,26.04,2.35,2.35,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_14,WH_2,SUP_2,East,22,539,14,268,306,18.83,23.34,0,0,21.16,513.48,414.26,99.22,19.32,0.84,0.84,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_14,WH_3,SUP_1,North,30,537,3,283,302,5.88,9.37,0,0,29.82,281.1,176.4,104.7,37.25,0.18,0.18,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_14,WH_4,SUP_1,South,25,391,10,343,0,5.76,8.49,0,0,29.33,212.25,144.0,68.25,32.16,-4.33,4.33,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_14,WH_5,SUP_3,South,35,437,6,259,0,11.19,14.98,1,0,41.07,524.3,391.65,132.65,25.3,-6.07,6.07,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_15,WH_1,SUP_6,West,34,533,13,327,264,16.7,28.78,0,0,35.48,978.52,567.8,410.72,41.97,-1.48,1.48,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_15,WH_2,SUP_1,North,34,634,8,386,0,11.37,14.92,0,0,33.61,507.28,386.58,120.7,23.79,0.39,0.39,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_15,WH_3,SUP_9,South,29,506,7,265,0,6.24,9.99,0,0,33.21,289.71,180.96,108.75,37.54,-4.21,4.21,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_15,WH_4,SUP_6,South,26,560,5,224,0,13.52,23.32,0,0,31.46,606.32,351.52,254.8,42.02,-5.46,5.46,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_15,WH_5,SUP_7,West,32,389,14,279,0,15.48,21.47,0,0,30.6,687.04,495.36,191.68,27.9,1.4,1.4,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_16,WH_1,SUP_9,West,27,603,14,328,0,11.96,17.38,0,0,31.34,469.26,322.92,146.34,31.19,-4.34,4.34,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_16,WH_2,SUP_4,East,32,498,11,327,0,19.0,26.16,0,0,34.76,837.12,608.0,229.12,27.37,-2.76,2.76,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_16,WH_3,SUP_1,North,27,380,6,336,0,12.08,18.52,0,0,31.3,500.04,326.16,173.88,34.77,-4.3,4.3,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_16,WH_4,SUP_5,West,32,528,4,367,0,6.61,9.52,0,0,37.12,304.64,211.52,93.12,30.57,-5.12,5.12,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_16,WH_5,SUP_5,South,26,768,2,394,0,13.23,20.46,0,0,27.73,531.96,343.98,187.98,35.34,-1.73,1.73,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_17,WH_1,SUP_1,South,36,633,10,268,0,14.9,26.61,0,0,35.12,957.96,536.4,421.56,44.01,0.88,0.88,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_17,WH_2,SUP_8,North,33,626,13,372,0,16.68,21.24,0,0,32.88,700.92,550.44,150.48,21.47,0.12,0.12,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_17,WH_3,SUP_7,East,28,399,3,339,0,16.8,28.54,0,0,25.46,799.12,470.4,328.72,41.14,2.54,2.54,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_17,WH_4,SUP_4,West,32,746,5,341,0,8.62,10.66,0,0,31.42,341.12,275.84,65.28,19.14,0.58,0.58,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_17,WH_5,SUP_10,South,35,337,8,321,0,7.73,13.36,0,0,31.99,467.6,270.55,197.05,42.14,3.01,3.01,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_18,WH_1,SUP_2,North,19,373,2,346,0,8.62,10.49,0,0,17.03,199.31,163.78,35.53,17.83,1.97,1.97,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_18,WH_2,SUP_3,North,22,419,10,270,0,17.51,24.82,0,0,20.42,546.04,385.22,160.82,29.45,1.58,1.58,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_18,WH_3,SUP_2,West,24,208,9,213,0,15.53,20.4,0,0,26.63,489.6,372.72,116.88,23.87,-2.63,2.63,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_18,WH_4,SUP_6,East,29,421,6,250,0,5.35,9.51,0,0,22.99,275.79,155.15,120.64,43.74,6.01,6.01,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_18,WH_5,SUP_8,South,32,431,13,394,0,13.35,21.48,0,0,33.25,687.36,427.2,260.16,37.85,-1.25,1.25,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_19,WH_1,SUP_8,East,29,577,8,287,344,12.4,18.41,0,0,24.72,533.89,359.6,174.29,32.65,4.28,4.28,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_19,WH_2,SUP_1,South,34,396,8,316,0,12.67,18.56,0,0,33.09,631.04,430.78,200.26,31.73,0.91,0.91,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_19,WH_3,SUP_8,North,35,494,4,295,0,14.17,23.01,0,0,34.22,805.35,495.95,309.4,38.42,0.78,0.78,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_19,WH_4,SUP_7,West,22,447,4,352,0,5.41,7.4,0,0,18.79,162.8,119.02,43.78,26.89,3.21,3.21,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_19,WH_5,SUP_10,South,22,316,7,281,0,15.87,25.1,0,0,20.06,552.2,349.14,203.06,36.77,1.94,1.94,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_2,WH_1,SUP_7,East,30,300,13,228,0,19.76,35.1,0,0,29.01,1053.0,592.8,460.2,43.7,0.99,0.99,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_2,WH_2,SUP_10,West,25,670,8,377,0,16.77,22.06,0,0,23.92,551.5,419.25,132.25,23.98,1.08,1.08,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_2,WH_3,SUP_9,North,31,548,10,319,0,5.02,7.82,0,0,27.69,242.42,155.62,86.8,35.81,3.31,3.31,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_2,WH_4,SUP_5,South,31,274,6,290,0,7.06,10.96,0,0,34.91,339.76,218.86,120.9,35.58,-3.91,3.91,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_2,WH_5,SUP_2,South,29,297,14,267,0,15.0,26.38,0,0,30.57,765.02,435.0,330.02,43.14,-1.57,1.57,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_20,WH_1,SUP_6,South,30,347,9,295,0,9.55,16.05,0,0,28.92,481.5,286.5,195.0,40.5,1.08,1.08,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_20,WH_2,SUP_2,East,22,367,9,336,0,12.31,20.86,0,0,20.72,458.92,270.82,188.1,40.99,1.28,1.28,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_20,WH_3,SUP_3,South,27,443,3,319,0,14.9,25.16,0,0,25.01,679.32,402.3,277.02,40.78,1.99,1.99,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_20,WH_4,SUP_6,East,24,346,2,327,0,16.89,23.51,0,0,21.5,564.24,405.36,158.88,28.16,2.5,2.5,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_20,WH_5,SUP_5,North,22,288,2,246,0,10.07,18.03,0,0,19.54,396.66,221.54,175.12,44.15,2.46,2.46,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_21,WH_1,SUP_8,South,32,451,11,245,0,19.68,23.66,0,0,33.7,757.12,629.76,127.36,16.82,-1.7,1.7,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_21,WH_2,SUP_1,East,32,409,7,349,0,8.18,12.0,0,0,35.48,384.0,261.76,122.24,31.83,-3.48,3.48,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_21,WH_3,SUP_2,North,21,505,10,283,0,5.75,8.47,0,0,22.43,177.87,120.75,57.12,32.11,-1.43,1.43,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_21,WH_4,SUP_2,South,31,657,8,379,0,12.65,20.04,1,0,30.54,621.24,392.15,229.09,36.88,0.46,0.46,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_21,WH_5,SUP_1,West,29,424,8,309,0,13.11,23.25,0,0,31.8,674.25,380.19,294.06,43.61,-2.8,2.8,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_22,WH_1,SUP_1,West,31,448,4,282,0,8.88,12.51,0,0,34.54,387.81,275.28,112.53,29.02,-3.54,3.54,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_22,WH_2,SUP_4,East,30,335,7,261,0,9.82,14.68,0,0,34.88,440.4,294.6,145.8,33.11,-4.88,4.88,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_22,WH_3,SUP_9,West,36,244,4,211,0,18.38,32.58,0,0,33.99,1172.88,661.68,511.2,43.59,2.01,2.01,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_22,WH_4,SUP_2,South,21,396,11,374,0,19.16,23.34,0,0,20.23,490.14,402.36,87.78,17.91,0.77,0.77,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_22,WH_5,SUP_8,West,35,641,4,326,0,16.45,25.06,0,0,33.01,877.1,575.75,301.35,34.36,1.99,1.99,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_23,WH_1,SUP_9,East,36,559,8,239,361,9.05,14.03,0,0,36.16,505.08,325.8,179.28,35.5,-0.16,0.16,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_23,WH_2,SUP_6,East,32,374,12,312,0,6.68,11.81,0,0,29.49,377.92,213.76,164.16,43.44,2.51,2.51,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_23,WH_3,SUP_6,South,39,355,5,293,0,18.08,23.36,1,0,39.29,911.04,705.12,205.92,22.6,-0.29,0.29,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_23,WH_4,SUP_8,North,24,244,14,236,0,15.4,18.69,0,0,23.03,448.56,369.6,78.96,17.6,0.97,0.97,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_23,WH_5,SUP_1,West,33,455,3,383,0,19.43,28.74,0,0,29.53,948.42,641.19,307.23,32.39,3.47,3.47,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_24,WH_1,SUP_2,East,34,699,2,288,0,6.14,10.22,0,0,30.47,347.48,208.76,138.72,39.92,3.53,3.53,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_24,WH_2,SUP_7,West,27,743,5,365,0,19.69,29.64,0,0,27.99,800.28,531.63,268.65,33.57,-0.99,0.99,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_24,WH_3,SUP_3,South,21,515,10,209,0,10.59,15.15,0,0,19.1,318.15,222.39,95.76,30.1,1.9,1.9,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_24,WH_4,SUP_3,East,33,374,13,301,0,7.11,12.19,0,0,35.47,402.27,234.63,167.64,41.67,-2.47,2.47,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_24,WH_5,SUP_4,East,30,517,7,313,0,7.27,12.17,0,0,32.69,365.1,218.1,147.0,40.26,-2.69,2.69,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_25,WH_1,SUP_10,South,26,727,5,314,0,14.23,20.28,0,0,21.84,527.28,369.98,157.3,29.83,4.16,4.16,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_25,WH_2,SUP_2,West,31,357,3,352,0,5.07,6.95,0,0,34.02,215.45,157.17,58.28,27.05,-3.02,3.02,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_25,WH_3,SUP_1,West,28,357,7,232,0,6.51,8.04,0,0,25.46,225.12,182.28,42.84,19.03,2.54,2.54,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_25,WH_4,SUP_6,West,33,346,9,273,0,12.02,19.24,0,0,31.83,634.92,396.66,238.26,37.53,1.17,1.17,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_25,WH_5,SUP_8,West,33,346,7,311,0,8.45,14.29,0,0,33.88,471.57,278.85,192.72,40.87,-0.88,0.88,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_26,WH_1,SUP_7,South,32,728,2,335,442,18.22,23.67,0,0,35.5,757.44,583.04,174.4,23.02,-3.5,3.5,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_26,WH_2,SUP_10,South,36,257,5,273,0,8.5,11.16,1,0,33.46,401.76,306.0,95.76,23.84,2.54,2.54,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_26,WH_3,SUP_2,East,24,345,14,222,0,7.66,9.43,0,0,21.72,226.32,183.84,42.48,18.77,2.28,2.28,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_26,WH_4,SUP_7,West,28,308,14,331,0,8.71,13.65,0,0,31.88,382.2,243.88,138.32,36.19,-3.88,3.88,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_26,WH_5,SUP_10,North,23,544,4,393,0,17.15,27.81,0,0,26.33,639.63,394.45,245.18,38.33,-3.33,3.33,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_27,WH_1,SUP_6,North,32,422,2,389,0,5.89,7.48,0,0,33.29,239.36,188.48,50.88,21.26,-1.29,1.29,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_27,WH_2,SUP_6,West,28,204,4,223,0,16.3,21.54,0,0,27.82,603.12,456.4,146.72,24.33,0.18,0.18,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_27,WH_3,SUP_3,East,41,516,3,296,0,9.18,15.91,1,0,42.16,652.31,376.38,275.93,42.3,-1.16,1.16,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_27,WH_4,SUP_4,North,33,678,14,289,0,13.84,20.65,0,0,36.14,681.45,456.72,224.73,32.98,-3.14,3.14,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_27,WH_5,SUP_2,South,27,438,2,353,0,17.89,25.71,0,0,29.32,694.17,483.03,211.14,30.42,-2.32,2.32,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_28,WH_1,SUP_2,East,33,336,10,208,0,9.26,11.65,0,0,37.59,384.45,305.58,78.87,20.52,-4.59,4.59,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_28,WH_2,SUP_8,East,31,436,2,392,0,13.98,19.33,0,0,34.94,599.23,433.38,165.85,27.68,-3.94,3.94,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_28,WH_3,SUP_4,West,28,661,10,243,472,10.6,14.06,0,0,28.17,393.68,296.8,96.88,24.61,-0.17,0.17,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_28,WH_4,SUP_2,East,39,581,3,333,0,6.52,7.94,0,0,33.8,309.66,254.28,55.38,17.88,5.2,5.2,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_28,WH_5,SUP_7,North,25,648,12,360,337,15.99,26.08,0,0,22.37,652.0,399.75,252.25,38.69,2.63,2.63,0,1,MEDIUM,MONITOR,A replenishment signal is already present for this item.
09-03-2024,SKU_29,WH_1,SUP_5,West,32,286,5,218,0,7.0,11.27,0,0,28.76,360.64,224.0,136.64,37.89,3.24,3.24,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_29,WH_2,SUP_7,South,30,505,14,346,0,15.38,19.9,0,0,31.85,597.0,461.4,135.6,22.71,-1.85,1.85,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_29,WH_3,SUP_7,West,27,580,3,273,0,17.71,22.87,0,0,31.43,617.49,478.17,139.32,22.56,-4.43,4.43,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_29,WH_4,SUP_4,East,23,403,14,334,0,13.96,18.45,0,0,24.67,424.35,321.08,103.27,24.34,-1.67,1.67,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_29,WH_5,SUP_3,West,26,238,11,218,0,17.01,22.47,0,0,26.01,584.22,442.26,141.96,24.3,-0.01,0.01,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_3,WH_1,SUP_8,West,30,508,14,240,0,7.72,13.54,0,0,26.35,406.2,231.6,174.6,42.98,3.65,3.65,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_3,WH_2,SUP_6,East,41,408,13,270,0,13.3,23.47,1,0,40.75,962.27,545.3,416.97,43.33,0.25,0.25,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_3,WH_3,SUP_8,North,21,507,9,249,0,6.21,9.91,0,0,18.71,208.11,130.41,77.7,37.34,2.29,2.29,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_3,WH_4,SUP_4,West,28,399,10,355,0,13.16,22.11,1,0,26.82,619.08,368.48,250.6,40.48,1.18,1.18,0,0,MEDIUM,MONITOR,Supplier lead time is high and inventory is close to the reorder point.
09-03-2024,SKU_3,WH_5,SUP_3,East,34,230,7,253,0,16.03,21.85,0,0,32.97,742.9,545.02,197.88,26.64,1.03,1.03,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_30,WH_1,SUP_3,South,37,469,3,336,0,7.27,11.68,1,0,35.56,432.16,268.99,163.17,37.76,1.44,1.44,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_30,WH_2,SUP_2,South,31,400,12,231,0,10.06,14.87,0,0,35.93,460.97,311.86,149.11,32.35,-4.93,4.93,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_30,WH_3,SUP_2,North,37,294,4,297,0,10.83,13.91,1,0,37.36,514.67,400.71,113.96,22.14,-0.36,0.36,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_30,WH_4,SUP_6,West,20,368,7,252,0,16.11,28.55,0,0,20.46,571.0,322.2,248.8,43.57,-0.46,0.46,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_30,WH_5,SUP_10,West,31,502,2,224,0,10.83,15.81,0,0,24.67,490.11,335.73,154.38,31.5,6.33,6.33,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_31,WH_1,SUP_4,North,35,367,8,259,0,12.2,17.28,0,0,30.05,604.8,427.0,177.8,29.4,4.95,4.95,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_31,WH_2,SUP_10,North,34,361,2,305,0,19.03,31.33,0,0,33.6,1065.22,647.02,418.2,39.26,0.4,0.4,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_31,WH_3,SUP_8,East,26,592,12,374,0,15.12,22.57,0,0,27.38,586.82,393.12,193.7,33.01,-1.38,1.38,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_31,WH_4,SUP_7,South,23,283,3,257,0,19.66,27.81,0,0,21.68,639.63,452.18,187.45,29.31,1.32,1.32,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_31,WH_5,SUP_5,East,37,320,4,224,0,8.04,13.58,0,0,37.75,502.46,297.48,204.98,40.8,-0.75,0.75,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_32,WH_1,SUP_6,East,31,290,6,291,0,15.59,20.25,0,0,31.48,627.75,483.29,144.46,23.01,-0.48,0.48,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_32,WH_2,SUP_9,West,27,324,2,256,0,17.39,21.92,0,0,28.47,591.84,469.53,122.31,20.67,-1.47,1.47,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_32,WH_3,SUP_4,West,27,272,6,223,0,5.64,7.5,0,0,27.16,202.5,152.28,50.22,24.8,-0.16,0.16,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_32,WH_4,SUP_3,West,28,329,2,329,0,12.77,18.8,0,0,35.53,526.4,357.56,168.84,32.07,-7.53,7.53,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
09-03-2024,SKU_32,WH_5,SUP_1,South,26,430,9,366,0,19.44,23.59,0,0,25.96,613.34,505.44,107.9,17.59,0.04,0.04,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_33,WH_1,SUP_9,East,32,445,9,321,0,6.19,7.48,0,0,29.73,239.36,198.08,41.28,17.25,2.27,2.27,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_33,WH_2,SUP_7,South,35,539,7,368,0,11.2,15.96,0,0,33.56,558.6,392.0,166.6,29.82,1.44,1.44,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_33,WH_3,SUP_8,East,36,465,13,325,0,15.76,25.61,0,0,32.75,921.96,567.36,354.6,38.46,3.25,3.25,0,0,LOW,NO ACTION,Inventory is currently above the reorder threshold with sufficient forecast coverage.
09-03-2024,SKU_33,WH_4,SUP_8,West,34,250,3,274,0,9.27,14.74,0,0,33.74,501.16,315.18,185.98,37.11,0.26,0.26,1,0,MEDIUM,MONITOR,Inventory is below the recommended stock threshold.
